4.020000,0.040658,0.099253
4.030000,0.040894,0.097425
4.040000,0.041174,0.095230
4.050000,0.041498,0.092680
4.060000,0.041865,0.089789
4.070000,0.042271,0.086569
4.080000,0.042716,0.083037
4.090000,0.043196,0.079209
4.100000,0.043711,0.075102
4.110000,0.044256,0.070734
4.120000,0.044831,0.066125
4.130000,0.045432,0.061296
4.140000,0.046057,0.056265
4.150000,0.046703,0.051056
4.160000,0.047368,0.045689
4.170000,0.048047,0.040188
4.180000,0.048739,0.034575
4.190000,0.049441,0.028873
4.200000,0.050149,0.023106
4.210000,0.050861,0.017296
4.220000,0.051573,0.011467
4.230000,0.052283,0.005642
4.240000,0.052988,-0.000155
4.250000,0.053686,-0.005903
4.260000,0.054372,-0.011579
4.270000,0.055045,-0.017161
4.280000,0.055702,-0.022628
4.290000,0.056340,-0.027959
4.300000,0.056957,-0.033135
4.310000,0.057551,-0.038136
4.320000,0.058119,-0.042945
4.330000,0.058659,-0.047544
4.340000,0.059169,-0.051917
4.350000,0.059648,-0.056049
4.360000,0.060094,-0.059925
4.370000,0.060505,-0.063533
4.380000,0.060880,-0.066862
4.390000,0.061217,-0.069899
4.400000,0.061516,-0.072637
4.410000,0.061776,-0.075067
4.420000,0.061996,-0.077183
4.430000,0.062175,-0.078978
4.440000,0.062313,-0.080448
4.450000,0.062410,-0.081592
4.460000,0.062466,-0.082407
4.470000,0.062480,-0.082892
4.480000,0.062453,-0.083050
4.490000,0.062386,-0.082881
4.500000,0.062278,-0.082390
4.510000,0.062131,-0.081581
4.520000,0.061945,-0.080460
4.530000,0.061722,-0.079034
4.540000,0.061462,-0.077312
4.550000,0.061166,-0.075301
4.560000,0.060837,-0.073013
4.570000,0.060475,-0.070460
4.580000,0.060082,-0.067652
4.590000,0.059661,-0.064603
4.600000,0.059211,-0.061328
4.610000,0.058737,-0.057840
4.620000,0.058238,-0.054156
4.630000,0.057719,-0.050290
4.640000,0.057180,-0.046261
4.650000,0.056623,-0.042085
4.660000,0.056052,-0.037780
4.670000,0.055469,-0.033363
4.680000,0.054875,-0.028853
4.690000,0.054273,-0.024269
4.700000,0.053666,-0.019629
4.710000,0.053056,-0.014952
4.720000,0.052444,-0.010257
4.730000,0.051834,-0.005561
4.740000,0.051228,-0.000885
4.750000,0.050629,0.003755
4.760000,0.050037,0.008339
4.770000,0.049456,0.012852
4.780000,0.048888,0.017274
4.790000,0.048334,0.021591
4.800000,0.047798,0.025785
4.810000,0.047279,0.029841
4.820000,0.046782,0.033745
4.830000,0.046306,0.037483
4.840000,0.045854,0.041041
4.850000,0.045427,0.044406
4.860000,0.045027,0.047569
4.870000,0.044654,0.050517
4.880000,0.044311,0.053241
4.890000,0.043998,0.055733
4.900000,0.043715,0.057985
4.910000,0.043464,0.059990
4.920000,0.043245,0.061742
4.930000,0.043059,0.063237
4.940000,0.042906,0.064471
4.950000,0.042786,0.065441
4.960000,0.042700,0.066147
4.970000,0.042647,0.066587
4.980000,0.042628,0.066763
4.990000,0.042641,0.066676
5.000000,0.042687,0.066328
5.010000,0.042765,0.065722
5.020000,0.042874,0.064865
5.030000,0.043014,0.063761
5.040000,0.043183,0.062416
5.050000,0.043381,0.060838
5.060000,0.043607,0.059034
5.070000,0.043860,0.057015
5.080000,0.044137,0.054789
5.090000,0.044439,0.052367
5.100000,0.044763,0.049761
5.110000,0.045108,0.046981
5.120000,0.045472,0.044041
5.130000,0.045853,0.040953
5.140000,0.046251,0.037730
5.150000,0.046662,0.034386
5.160000,0.047086,0.030936
5.170000,0.047521,0.027393
5.180000,0.047964,0.023773
5.190000,0.048414,0.020090
5.200000,0.048869,0.016360
5.210000,0.049327,0.012597
5.220000,0.049786,0.008816
5.230000,0.050244,0.005033
5.240000,0.050700,0.001262
5.250000,0.051151,-0.002482
5.260000,0.051595,-0.006184
5.270000,0.052032,-0.009831
5.280000,0.052459,-0.013408
5.290000,0.052874,-0.016902
5.300000,0.053276,-0.020300
5.310000,0.053664,-0.023590
5.320000,0.054035,-0.026759
5.330000,0.054390,-0.029797
5.340000,0.054725,-0.032692
5.350000,0.055041,-0.035434
5.360000,0.055335,-0.038014
5.370000,0.055607,-0.040423
5.380000,0.055856,-0.042653
5.390000,0.056082,-0.044698
5.400000,0.056283,-0.046550
5.410000,0.056458,-0.048204
5.420000,0.056608,-0.049656
5.430000,0.056731,-0.050901
5.440000,0.056828,-0.051936
5.450000,0.056898,-0.052760
5.460000,0.056942,-0.053370
5.470000,0.056958,-0.053766
5.480000,0.056948,-0.053949
5.490000,0.056911,-0.053920
5.500000,0.056848,-0.053680
5.510000,0.056760,-0.053232
5.520000,0.056645,-0.052580
5.530000,0.056507,-0.051729
5.540000,0.056344,-0.050682
5.550000,0.056158,-0.049446
5.560000,0.055950,-0.048028
5.570000,0.055720,-0.046434
5.580000,0.055469,-0.044672
5.590000,0.055200,-0.042751
5.600000,0.054912,-0.040679
5.610000,0.054607,-0.038466
5.620000,0.054287,-0.036121
5.630000,0.053952,-0.033655
5.640000,0.053604,-0.031079
5.650000,0.053245,-0.028403
5.660000,0.052875,-0.025639
5.670000,0.052497,-0.022799
5.680000,0.052112,-0.019893
5.690000,0.051721,-0.016935
5.700000,0.051326,-0.013937
5.710000,0.050928,-0.010909
5.720000,0.050529,-0.007866
5.730000,0.050131,-0.004817
5.740000,0.049734,-0.001776
5.750000,0.049341,0.001245
5.760000,0.048953,0.004235
5.770000,0.048571,0.007183
5.780000,0.048197,0.010077
5.790000,0.047831,0.012906
5.800000,0.047476,0.015661
5.810000,0.047133,0.018329
5.820000,0.046803,0.020903
5.830000,0.046486,0.023373
5.840000,0.046184,0.025729
5.850000,0.045898,0.027964
5.860000,0.045629,0.030070
5.870000,0.045378,0.032040
5.880000,0.045145,0.033867
5.890000,0.044932,0.035545
5.900000,0.044738,0.037070
5.910000,0.044564,0.038436
5.920000,0.044412,0.039639
5.930000,0.044280,0.040677
5.940000,0.044170,0.041546
5.950000,0.044081,0.042245
5.960000,0.044014,0.042772
5.970000,0.043969,0.043127
5.980000,0.043945,0.043310
5.990000,0.043943,0.043321
6.000000,0.043962,0.043163
6.010000,0.044002,0.042837
6.020000,0.044063,0.042345
6.030000,0.044143,0.041692
6.040000,0.044243,0.040881
6.050000,0.044362,0.039916
6.060000,0.044500,0.038804
6.070000,0.044655,0.037548
6.080000,0.044826,0.036156
6.090000,0.045013,0.034634
6.100000,0.045216,0.032990
6.110000,0.045432,0.031230
6.120000,0.045661,0.029362
6.130000,0.045902,0.027395
6.140000,0.046153,0.025338
6.150000,0.046415,0.023198
6.160000,0.046684,0.020986
6.170000,0.046961,0.018710
6.180000,0.047245,0.016381
6.190000,0.047533,0.014006
6.200000,0.047824,0.011597
6.210000,0.048118,0.009163
6.220000,0.048413,0.006713
6.230000,0.048709,0.004258
6.240000,0.049002,0.001807
6.250000,0.049294,-0.000630
6.260000,0.049582,-0.003044
6.270000,0.049865,-0.005426
6.280000,0.050142,-0.007766
6.290000,0.050412,-0.010057
6.300000,0.050675,-0.012288
6.310000,0.050928,-0.014452
6.320000,0.051171,-0.016542
6.330000,0.051403,-0.018549
6.340000,0.051624,-0.020466
6.350000,0.051832,-0.022287
6.360000,0.052026,-0.024005
6.370000,0.052206,-0.025615
6.380000,0.052372,-0.027111
6.390000,0.052523,-0.028488
6.400000,0.052657,-0.029742
6.410000,0.052776,-0.030869
6.420000,0.052878,-0.031866
6.430000,0.052963,-0.032730
6.440000,0.053031,-0.033458
6.450000,0.053081,-0.034050
6.460000,0.053114,-0.034503
6.470000,0.053130,-0.034818
6.480000,0.053129,-0.034994
6.490000,0.053110,-0.035032
6.500000,0.053074,-0.034933
6.510000,0.053021,-0.034698
6.520000,0.052952,-0.034329
6.530000,0.052866,-0.033830
6.540000,0.052765,-0.033203
6.550000,0.052648,-0.032451
6.560000,0.052517,-0.031579
6.570000,0.052371,-0.030591
6.580000,0.052212,-0.029492
6.590000,0.052040,-0.028288
6.600000,0.051856,-0.026983
6.610000,0.051661,-0.025584
6.620000,0.051455,-0.024097
6.630000,0.051239,-0.022529
6.640000,0.051015,-0.020886
6.650000,0.050783,-0.019175
6.660000,0.050544,-0.017405
6.670000,0.050299,-0.015582
6.680000,0.050049,-0.013713
6.690000,0.049794,-0.011807
6.700000,0.049537,-0.009872
6.710000,0.049278,-0.007915
6.720000,0.049017,-0.005943
6.730000,0.048757,-0.003966
6.740000,0.048497,-0.001990
6.750000,0.048239,-0.000024
6.760000,0.047984,0.001926
6.770000,0.047732,0.003850
6.780000,0.047486,0.005743
6.790000,0.047244,0.007597
6.800000,0.047009,0.009406
6.810000,0.046781,0.011161
6.820000,0.046561,0.012858
6.830000,0.046350,0.014489
6.840000,0.046148,0.016050
6.850000,0.045957,0.017533
6.860000,0.045776,0.018936
6.870000,0.045606,0.020252
6.880000,0.045448,0.021477
6.890000,0.045302,0.022607
6.900000,0.045169,0.023639
6.910000,0.045049,0.024569
6.920000,0.044942,0.025395
6.930000,0.044849,0.026114
6.940000,0.044770,0.026725
6.950000,0.044705,0.027225
6.960000,0.044653,0.027614
6.970000,0.044616,0.027892
6.980000,0.044593,0.028058
6.990000,0.044584,0.028113
7.000000,0.044589,0.028056
7.010000,0.044607,0.027890
7.020000,0.044639,0.027617
7.030000,0.044684,0.027237
7.040000,0.044742,0.026754
7.050000,0.044812,0.026170
7.060000,0.044895,0.025488
7.070000,0.044989,0.024712
7.080000,0.045094,0.023846
7.090000,0.045209,0.022894
7.100000,0.045334,0.021860
7.110000,0.045469,0.020749
7.120000,0.045612,0.019566
7.130000,0.045764,0.018317
7.140000,0.045922,0.017006
7.150000,0.046088,0.015640
7.160000,0.046259,0.014224
7.170000,0.046435,0.012765
7.180000,0.046615,0.011267
7.190000,0.046799,0.009738
7.200000,0.046985,0.008184
7.210000,0.047173,0.006611
7.220000,0.047363,0.005026
7.230000,0.047553,0.003434
7.240000,0.047742,0.001842
7.250000,0.047930,0.000256
7.260000,0.048116,-0.001317
7.270000,0.048300,-0.002872
7.280000,0.048479,-0.004402
7.290000,0.048655,-0.005902
7.300000,0.048826,-0.007367
7.310000,0.048991,-0.008790
7.320000,0.049149,-0.010167
7.330000,0.049301,-0.011492
7.340000,0.049446,-0.012762
7.350000,0.049583,-0.013970
7.360000,0.049711,-0.015114
7.370000,0.049830,-0.016189
7.380000,0.049940,-0.017192
7.390000,0.050040,-0.018118
7.400000,0.050131,-0.018967
7.410000,0.050210,-0.019733
7.420000,0.050279,-0.020417
7.430000,0.050338,-0.021014
7.440000,0.050385,-0.021525
7.450000,0.050421,-0.021947
7.460000,0.050446,-0.022280
7.470000,0.050459,-0.022522
7.480000,0.050461,-0.022675
7.490000,0.050452,-0.022738
7.500000,0.050432,-0.022712
7.510000,0.050401,-0.022597
7.520000,0.050359,-0.022395
7.530000,0.050306,-0.022107
